0	Henry	was	Governor Edwin Washington Edwards's choice for Speaker	0.9481947648689547	0	0	[0, 5)	[6, 9)	[10, 64)	Henry was Governor Edwin Washington Edwards's choice for Speaker .
110	Georgia	regards	the Abkhaz armed forces	0.9324144673478683	0	0	[0, 7)	[8, 15)	[16, 39)	Georgia regards the Abkhaz armed forces as " unlawful military formations " and accuses Russia of supplying and training the Abkhaz troops , partly in exchange for Abkhaz land or hotels .
110	Georgia	regards the Abkhaz armed forces as	" unlawful military formations	0.9197759696552441	0	0	[0, 7)	[8, 15), [16, 39), [40, 42)	[43, 73)	Georgia regards the Abkhaz armed forces as " unlawful military formations " and accuses Russia of supplying and training the Abkhaz troops , partly in exchange for Abkhaz land or hotels .
110	Georgia	accuses	Russia	0.9210233335200773	0	0	[0, 7)	[80, 87)	[88, 94)	Georgia regards the Abkhaz armed forces as " unlawful military formations " and accuses Russia of supplying and training the Abkhaz troops , partly in exchange for Abkhaz land or hotels .
110	Georgia	accuses Russia of	supplying and training the Abkhaz troops	0.9210233335200773	0	0	[0, 7)	[80, 87), [88, 94), [95, 97)	[98, 138)	Georgia regards the Abkhaz armed forces as " unlawful military formations " and accuses Russia of supplying and training the Abkhaz troops , partly in exchange for Abkhaz land or hotels .
110	Russia	training	the Abkhaz troops	0.9210233335200773	0	0	[88, 94)	[112, 120)	[121, 138)	Georgia regards the Abkhaz armed forces as " unlawful military formations " and accuses Russia of supplying and training the Abkhaz troops , partly in exchange for Abkhaz land or hotels .
111	He	is buried in	Sandy Valley , Waynesburg , Ohio	0.4978219019954182	0	0	[0, 2)	[3, 12), [13, 15)	[16, 48)	He is buried in Sandy Valley , Waynesburg , Ohio ( Stark County ) .
112	The Hollywood United 7-a-side teams	compete in	the Santa Monica Adult Soccer League	0.9676245771062721	0	0	[0, 35)	[36, 43), [44, 46)	[47, 83)	The Hollywood United 7-a-side teams compete in the Santa Monica Adult Soccer League .
112	Soccer League	[is] Adult [of]	Santa Monica	0.38089450366724514	0	0	[70, 83)	[64, 69)	[51, 63)	The Hollywood United 7-a-side teams compete in the Santa Monica Adult Soccer League .
113	the film's Bulgarian locale	is given away as	signs in Cyrillic	0.9374058759955192	0	0	[20, 47)	[48, 61), [62, 64)	[65, 82)	In several scenes , the film's Bulgarian locale is given away as signs in Cyrillic are visible .
113	the film's Bulgarian locale	is given away In	several scenes	0.9480969127107686	0	0	[20, 47)	[0, 56), [57, 61)	[3, 17)	In several scenes , the film's Bulgarian locale is given away as signs in Cyrillic are visible .
115	He	appeared in	over 140 films between 1935 and 1950	0.45170382506656653	0	0	[0, 2)	[3, 11), [12, 14)	[15, 51)	He appeared in over 140 films between 1935 and 1950 .
116	Ludwig	appeared in	a lead role in Disney's " Race to Witch Mountain	0.9567562066335041	0	0	[16, 22)	[23, 31), [32, 34)	[35, 83)	In March 2009 , Ludwig appeared in a lead role in Disney's " Race to Witch Mountain " .
116	Ludwig	appeared In	March 2009	0.9529384246512104	0	0	[16, 22)	[0, 2), [23, 31)	[3, 13)	In March 2009 , Ludwig appeared in a lead role in Disney's " Race to Witch Mountain " .
117	Pierluigi Casiraghi	called up	Alfonso	0.9212499880074402	0	0	[20, 39)	[40, 49)	[50, 57)	On 5 October 2007 , Pierluigi Casiraghi called up Alfonso , alongside with teammate Francesco Bolzoni , to form part of the Italy national under-21 football team .
117	Pierluigi Casiraghi	called up Alfonso to	form part of the Italy national under-21 football team	0.9245213597855698	0	0	[20, 39)	[40, 49), [50, 57), [104, 106)	[107, 161)	On 5 October 2007 , Pierluigi Casiraghi called up Alfonso , alongside with teammate Francesco Bolzoni , to form part of the Italy national under-21 football team .
117	Pierluigi Casiraghi	called up Alfonso On	5 October 2007	0.9449641892922798	0	0	[20, 39)	[0, 46), [47, 49), [50, 57)	[3, 17)	On 5 October 2007 , Pierluigi Casiraghi called up Alfonso , alongside with teammate Francesco Bolzoni , to form part of the Italy national under-21 football team .
118	Journalists	are strictly prohibited from	covering the rebellion	0.8942434158739456	0	0	[0, 11)	[12, 35), [36, 40)	[41, 63)	Journalists are strictly prohibited from covering the rebellion .
118	Journalists	from covering	the rebellion	0.8772656277736296	0	0	[0, 11)	[36, 49)	[50, 63)	Journalists are strictly prohibited from covering the rebellion .
119	Grimes	starred in	the sequel	0.8772656277736296	0	0	[0, 6)	[12, 19), [20, 22)	[23, 33)	Grimes also starred in the sequel " Class of '44 " ( 1973 ) , which followed his character to college .
119	the sequel	followed to college	his character	0.8059724678926357	0	0	[23, 33)	[68, 76), [91, 101)	[77, 90)	Grimes also starred in the sequel " Class of '44 " ( 1973 ) , which followed his character to college .
119	the sequel	followed to	college	0.8371375011096484	0	0	[23, 33)	[68, 76), [91, 93)	[94, 101)	Grimes also starred in the sequel " Class of '44 " ( 1973 ) , which followed his character to college .
120	Guilty	is	a 1916 silent drama film featuring Harry Carey	0.9392901325936276	0	0	[3, 9)	[12, 14)	[15, 61)	 " Guilty " is a 1916 silent drama film featuring Harry Carey .
120	a 1916 silent drama film	featuring	Harry Carey	0.9374058759955192	0	0	[15, 39)	[40, 49)	[50, 61)	 " Guilty " is a 1916 silent drama film featuring Harry Carey .
121	This	led to	an uprising in the holy city of Qum and the uprising	0.5426967497281026	0	0	[0, 4)	[5, 8), [9, 11)	[12, 64)	This led to an uprising in the holy city of Qum and the uprising soon spread to Tabriz , Tehran and other major cities .
121	the uprising	spread to	Tabriz , Tehran and other major cities	0.9045207649554154	0	0	[52, 64)	[70, 76), [77, 79)	[80, 118)	This led to an uprising in the holy city of Qum and the uprising soon spread to Tabriz , Tehran and other major cities .
121	the uprising	spread	soon	0.8321465232489272	0	0	[52, 64)	[70, 76)	[65, 69)	This led to an uprising in the holy city of Qum and the uprising soon spread to Tabriz , Tehran and other major cities .
122	He	appeared in	129 films between 1929 and 1946	0.45170382506656653	0	0	[0, 2)	[3, 11), [12, 14)	[15, 46)	He appeared in 129 films between 1929 and 1946 .
123	Wellington	exploited	his great victory	0.8615585111461579	0	0	[44, 54)	[55, 64)	[65, 82)	After crushing a French army in July 1812 , Wellington exploited his great victory by capturing Madrid .
123	Wellington	exploited his great victory by	capturing Madrid	0.9324144673478683	0	0	[44, 54)	[55, 64), [65, 82), [83, 85)	[86, 102)	After crushing a French army in July 1812 , Wellington exploited his great victory by capturing Madrid .
123	Wellington	exploited his great victory After	crushing a French army in July 1812	0.9529384246512104	0	0	[44, 54)	[0, 5), [55, 74), [75, 82)	[6, 41)	After crushing a French army in July 1812 , Wellington exploited his great victory by capturing Madrid .
124	The title of the series	comes from	the very first episode	0.9256263201643982	0	0	[0, 23)	[24, 29), [30, 34)	[35, 57)	The title of the series comes from the very first episode , where Udav has his length measured in parrots .
124	Udav	has	his length measured in parrots	0.8919658476537646	0	0	[66, 70)	[71, 74)	[75, 105)	The title of the series comes from the very first episode , where Udav has his length measured in parrots .
124	Udav	has his length measured in parrots	the very first episode	0.9446577635120826	0	0	[66, 70)	[71, 74), [75, 105)	[35, 57)	The title of the series comes from the very first episode , where Udav has his length measured in parrots .
124	his length	measured in	parrots	0.6381012045821894	0	0	[75, 85)	[86, 94), [95, 97)	[98, 105)	The title of the series comes from the very first episode , where Udav has his length measured in parrots .
125	Carter's reorganization efforts	separated	the Department of Health , Education and Welfare	0.9485479188231729	0	0	[0, 31)	[32, 41)	[42, 90)	Carter's reorganization efforts separated the Department of Health , Education and Welfare into the Department of Education and the Department of Health and Human Services .
125	Carter's reorganization efforts	separated the Department of Health , Education and Welfare into	the Department of Education and the Department of Health and Human Services	0.9672828900016419	0	0	[0, 31)	[32, 41), [42, 90), [91, 95)	[96, 171)	Carter's reorganization efforts separated the Department of Health , Education and Welfare into the Department of Education and the Department of Health and Human Services .
127	all other Eclipse Awards	are voted by	a chosen committee from among the horse racing world	0.894241381436698	0	0	[7, 31)	[40, 49), [53, 55)	[56, 108)	Unlike all other Eclipse Awards , which are voted on by a chosen committee from among the horse racing world , the Moment of the Year is voted on by racing fans .
128	Beauman	is	married to film director , screenwriter and producer James Bobin	0.9670538616899376	0	0	[0, 7)	[8, 10)	[11, 75)	Beauman is married to film director , screenwriter and producer James Bobin , with whom she has one daughter , Madelaine .
128	she	has	one daughter	0.5222094630377523	0	0	[88, 91)	[92, 95)	[96, 108)	Beauman is married to film director , screenwriter and producer James Bobin , with whom she has one daughter , Madelaine .
129	some reviewers	praised	the movie	0.9030401971054747	0	0	[6, 20)	[21, 28)	[29, 38)	While some reviewers praised the movie as a classic example of 1960s camp , others noted its mediocre production values , rewriting of the script , changes in the musical score , and disappointing choreography in some songs .
129	some reviewers	praised the movie as	a classic example of 1960	0.9030401971054747	0	0	[6, 20)	[21, 28), [29, 38), [39, 41)	[42, 67)	While some reviewers praised the movie as a classic example of 1960s camp , others noted its mediocre production values , rewriting of the script , changes in the musical score , and disappointing choreography in some songs .
129	others	noted	its mediocre production values	0.7794154230651349	0	0	[76, 82)	[83, 88)	[89, 119)	While some reviewers praised the movie as a classic example of 1960s camp , others noted its mediocre production values , rewriting of the script , changes in the musical score , and disappointing choreography in some songs .
130	it	is ranked as	the strongest hockey league in Europe	0.4978219019954182	0	0	[13, 15)	[16, 25), [26, 28)	[29, 66)	As of 2009 , it is ranked as the strongest hockey league in Europe .
130	it	is ranked as the strongest hockey league in Europe As	of 2009	0.29886655727758943	0	0	[13, 15)	[0, 18), [19, 59), [60, 66)	[3, 10)	As of 2009 , it is ranked as the strongest hockey league in Europe .
131	He	is also	an accomplished musician and songwriter	0.45170382506656653	0	0	[0, 2)	[3, 10)	[11, 50)	He is also an accomplished musician and songwriter and fronts his own band , Ten Athlone .
131	He	fronts	his own band	0.33399613862754357	0	0	[0, 2)	[55, 61)	[62, 74)	He is also an accomplished musician and songwriter and fronts his own band , Ten Athlone .
132	He	served as	a councillor on Bermondsey	0.45592395356914683	0	0	[0, 2)	[8, 14), [15, 17)	[18, 44)	He also served as a councillor on Bermondsey .
133	One other person	was killed in	fighting in Sidon	0.9250606141558615	0	0	[0, 16)	[17, 27), [28, 30)	[31, 48)	One other person was killed in fighting in Sidon and two soldiers died in fighting east of Beirut .
133	two soldiers	died in	fighting east of Beirut	0.9180804252893389	0	0	[53, 65)	[66, 70), [71, 73)	[74, 97)	One other person was killed in fighting in Sidon and two soldiers died in fighting east of Beirut .
134	He	spent	two years on board	0.4667063855863067	0	0	[0, 2)	[3, 8)	[9, 27)	He spent two years on board the Type IIB U-boat , under the command of " Oberleutnant zur See " Otto Kretschmer , completing five combat patrols as 1 .WO ( second-in-command ) , between October 1939 and January 1940 .
135	Graziani	ordered	his entire army	0.8615585111461579	0	0	[14, 22)	[23, 30)	[31, 46)	On 14 April , Graziani ordered his entire army to advance towards the Ethiopian defensive lines in a three-pronged attack .
135	Graziani	ordered his entire army to	advance towards the Ethiopian defensive lines in a three-pronged attack	0.9484177987969541	0	0	[14, 22)	[23, 30), [31, 46), [47, 49)	[50, 121)	On 14 April , Graziani ordered his entire army to advance towards the Ethiopian defensive lines in a three-pronged attack .
135	Graziani	ordered his entire army On	14 April	0.9529384246512104	0	0	[14, 22)	[0, 2), [23, 41), [42, 46)	[3, 11)	On 14 April , Graziani ordered his entire army to advance towards the Ethiopian defensive lines in a three-pronged attack .
136	Bastion	had been	successful	0.7735794665865495	0	0	[3, 10)	[13, 21)	[22, 32)	 " Bastion " had been successful in the National Amateur League competitions ( the " Fourth Level " of competition in Ukraine ) including winning the Ukrainian Amateur Championship in 2007 .
136	Bastion	had been successful in	the National Amateur League competitions	0.9210233335200773	0	0	[3, 10)	[13, 21), [22, 32), [33, 35)	[36, 76)	 " Bastion " had been successful in the National Amateur League competitions ( the " Fourth Level " of competition in Ukraine ) including winning the Ukrainian Amateur Championship in 2007 .
136	Championship	[is] Amateur [from]	Ukraine	0.3853208301752743	0	0	[168, 180)	[160, 167)	[150, 159)	 " Bastion " had been successful in the National Amateur League competitions ( the " Fourth Level " of competition in Ukraine ) including winning the Ukrainian Amateur Championship in 2007 .
137	The show	won	an Emmy Award	0.9369813267476892	0	0	[0, 8)	[9, 12)	[13, 26)	The show won an Emmy Award in the category of " Special Classification of Outstanding Program Achievements . " 
137	The show	won an Emmy Award in	the category of " Special Classification of Outstanding Program Achievements	0.9472929138282772	0	0	[0, 8)	[9, 12), [13, 26), [27, 29)	[30, 106)	The show won an Emmy Award in the category of " Special Classification of Outstanding Program Achievements . " 
138	He	held	the seat	0.5222094630377523	0	0	[0, 2)	[3, 7)	[8, 16)	He held the seat until his retirement in 1987 .
138	He	held the seat until	his retirement in 1987	0.30899953469486874	0	0	[0, 2)	[3, 7), [8, 16), [17, 22)	[23, 45)	He held the seat until his retirement in 1987 .
139	France	was opposing	Spain	0.9210233335200773	0	0	[0, 6)	[11, 23)	[24, 29)	France too was opposing Spain at every juncture .
139	France	was opposing Spain at	every juncture	0.9064683704715875	0	0	[0, 6)	[11, 23), [24, 29), [30, 32)	[33, 47)	France too was opposing Spain at every juncture .
140	He	served in	the Wisconsin State Assembly	0.4978219019954182	0	0	[0, 2)	[3, 9), [10, 12)	[13, 41)	He served in the Wisconsin State Assembly from 1998 to 2010 until he was appointed to the Wisconsin Court of Appeals .
140	He	served until	he was appointed to the Wisconsin Court of Appeals	0.2599819742892717	0	0	[0, 2)	[3, 9), [60, 65)	[66, 116)	He served in the Wisconsin State Assembly from 1998 to 2010 until he was appointed to the Wisconsin Court of Appeals .
140	he	was appointed to	the Wisconsin Court of Appeals	0.4978219019954182	0	0	[66, 68)	[69, 82), [83, 85)	[86, 116)	He served in the Wisconsin State Assembly from 1998 to 2010 until he was appointed to the Wisconsin Court of Appeals .
141	Cassinelli	was born in	Genoa	0.9324144673478683	0	0	[0, 10)	[11, 19), [20, 22)	[23, 28)	Cassinelli was born in Genoa , and attended the catholic college Vittorino da Feltre in the same city .
141	Cassinelli	attended	the catholic college	0.9064683704715875	0	0	[0, 10)	[35, 43)	[44, 64)	Cassinelli was born in Genoa , and attended the catholic college Vittorino da Feltre in the same city .
141	Cassinelli	attended the catholic college in	the same city	0.8635293727776819	0	0	[0, 10)	[35, 43), [44, 64), [85, 87)	[88, 101)	Cassinelli was born in Genoa , and attended the catholic college Vittorino da Feltre in the same city .
142	 born 1978	is	a Korean actor	0.9542225327267282	0	0	[0, 25)	[28, 30)	[31, 45)	Yun Jung Hoon ( born 1978 ) is a Korean actor .
143	Jules	[is] wife [of]	him	0.3853208301752743	0	0	[30, 35)	[25, 29)	[21, 24)	Lotu-Iiga lives with his wife Jules in Onehunga .
144	Dr. Jivraj	graced	public office	0.9266232318014763	0	0	[29, 39)	[40, 46)	[47, 60)	After independence in 1947 , Dr. Jivraj graced public office in various positions .
144	Dr. Jivraj	graced public office in	various positions	0.9266232318014763	0	0	[29, 39)	[40, 46), [47, 60), [61, 63)	[64, 81)	After independence in 1947 , Dr. Jivraj graced public office in various positions .
144	Dr. Jivraj	graced public office After	independence in 1947	0.9488092838692999	0	0	[29, 39)	[0, 5), [40, 53), [54, 60)	[6, 26)	After independence in 1947 , Dr. Jivraj graced public office in various positions .
145	the story	was adapted for	this production by Gerrit J. Lloyd	0.8997345737322758	0	0	[91, 100)	[101, 112), [113, 116)	[117, 151)	Both films are based on the short story " The Single Standard " by Daniel Carson Goodman ; the story was adapted for this production by Gerrit J. Lloyd .
146	the accompanying music	is generated by	the program	0.9111779447320654	0	0	[11, 33)	[34, 46), [47, 49)	[50, 61)	Likewise , the accompanying music is generated by the program so that it's almost certain the listener will never quite hear the same arrangement twice .
147	Booth	moved to	Tasmania	0.9324144673478683	0	0	[24, 29)	[30, 35), [36, 38)	[39, 47)	Once leaving Essendon , Booth moved to Tasmania and captain-coached the Sandy Bay Football Club from 1959 to 1961 .
147	Booth	moved to Tasmania Once	leaving Essendon	0.9529384246512104	0	0	[24, 29)	[0, 4), [30, 38), [39, 47)	[5, 21)	Once leaving Essendon , Booth moved to Tasmania and captain-coached the Sandy Bay Football Club from 1959 to 1961 .
147	Booth	captain-coached	the Sandy Bay Football Club	0.9210233335200773	0	0	[24, 29)	[52, 67)	[68, 95)	Once leaving Essendon , Booth moved to Tasmania and captain-coached the Sandy Bay Football Club from 1959 to 1961 .
147	Booth	captain-coached the Sandy Bay Football Club from	1959 to 1961	0.7735794665865495	0	0	[24, 29)	[52, 67), [68, 95), [96, 100)	[101, 113)	Once leaving Essendon , Booth moved to Tasmania and captain-coached the Sandy Bay Football Club from 1959 to 1961 .
147	Booth	captain-coached the Sandy Bay Football Club Once	leaving Essendon	0.9529384246512104	0	0	[24, 29)	[0, 4), [52, 90), [91, 95)	[5, 21)	Once leaving Essendon , Booth moved to Tasmania and captain-coached the Sandy Bay Football Club from 1959 to 1961 .
148	Garcia	successfully ran for	the Miami Beach City Commission	0.9324144673478683	0	0	[51, 57)	[58, 74), [75, 78)	[79, 110)	After retiring as Miami Beach Fire Chief in 1999 , Garcia successfully ran for the Miami Beach City Commission and continued to serve in that capacity for 7 years .
148	Garcia	successfully ran for the Miami Beach City Commission After	retiring as Miami Beach Fire Chief in 1999	0.9529384246512104	0	0	[51, 57)	[0, 70), [71, 99), [100, 110)	[6, 48)	After retiring as Miami Beach Fire Chief in 1999 , Garcia successfully ran for the Miami Beach City Commission and continued to serve in that capacity for 7 years .
148	Garcia	continued to	serve in that capacity for 7 years	0.7797427552032503	0	0	[51, 57)	[115, 124), [125, 127)	[128, 162)	After retiring as Miami Beach Fire Chief in 1999 , Garcia successfully ran for the Miami Beach City Commission and continued to serve in that capacity for 7 years .
148	Garcia	continued to serve in that capacity for 7 years After	retiring as Miami Beach Fire Chief in 1999	0.9529384246512104	0	0	[51, 57)	[0, 5), [115, 156), [157, 162)	[6, 48)	After retiring as Miami Beach Fire Chief in 1999 , Garcia successfully ran for the Miami Beach City Commission and continued to serve in that capacity for 7 years .
149	Lawson	was	the sole black member of the Homebrew Computer Club	0.9481947648689547	0	0	[0, 6)	[7, 10)	[11, 62)	Lawson was the sole black member of the Homebrew Computer Club , a group of early computer hobbyists which would produce a number of industry legends , including Apple founders Steve Jobs and Steve Wozniak .
149	early computer hobbyists	would produce	a number of industry legends , including Apple founders Steve Jobs and Steve Wozniak	0.9436110334354216	0	0	[76, 100)	[107, 120)	[121, 205)	Lawson was the sole black member of the Homebrew Computer Club , a group of early computer hobbyists which would produce a number of industry legends , including Apple founders Steve Jobs and Steve Wozniak .
150	Brawn GP	secured	a single race sponsorship deal with Angfa Co. Ltd	0.8866256386988218	0	0	[35, 43)	[44, 51)	[52, 101)	For the 2009 Japanese Grand Prix , Brawn GP secured a single race sponsorship deal with Angfa Co. Ltd , maker of the medical shampoo Scalp-D , which has proved very popular in Japan since its launch in 2005 .
150	Brawn GP	secured a single race sponsorship deal with Angfa Co. Ltd For	the 2009 Japanese Grand Prix	0.9198593468493307	0	0	[35, 43)	[0, 3), [44, 97), [98, 101)	[4, 32)	For the 2009 Japanese Grand Prix , Brawn GP secured a single race sponsorship deal with Angfa Co. Ltd , maker of the medical shampoo Scalp-D , which has proved very popular in Japan since its launch in 2005 .
150	the medical shampoo	has proved	very popular	0.7535117993595638	0	0	[113, 132)	[149, 159)	[160, 172)	For the 2009 Japanese Grand Prix , Brawn GP secured a single race sponsorship deal with Angfa Co. Ltd , maker of the medical shampoo Scalp-D , which has proved very popular in Japan since its launch in 2005 .
150	the medical shampoo	has proved in	Japan	0.8720035698750073	0	0	[113, 132)	[149, 159), [173, 175)	[176, 181)	For the 2009 Japanese Grand Prix , Brawn GP secured a single race sponsorship deal with Angfa Co. Ltd , maker of the medical shampoo Scalp-D , which has proved very popular in Japan since its launch in 2005 .
150	the medical shampoo	has proved since	its launch in 2005	0.7544897258971068	0	0	[113, 132)	[149, 159), [182, 187)	[188, 206)	For the 2009 Japanese Grand Prix , Brawn GP secured a single race sponsorship deal with Angfa Co. Ltd , maker of the medical shampoo Scalp-D , which has proved very popular in Japan since its launch in 2005 .
150	Angfa Co. Ltd	[is] maker of	the medical shampoo Scalp - D	0.38089450366724514	0	0	[88, 101)	[104, 112)	[113, 140)	For the 2009 Japanese Grand Prix , Brawn GP secured a single race sponsorship deal with Angfa Co. Ltd , maker of the medical shampoo Scalp-D , which has proved very popular in Japan since its launch in 2005 .
151	David Segal	died	nine years later	0.9266232318014763	0	0	[0, 11)	[12, 16)	[17, 33)	David Segal died nine years later .
152	Foreign investors	to finance	Hungary's high budget and current account deficits	0.9045207649554154	0	0	[0, 17)	[32, 42)	[43, 93)	Foreign investors are declining to finance Hungary's high budget and current account deficits , and the forint's weakness in recent months threatens hundreds of thousands of families who took out foreign currency mortgages .
152	the forint's weakness in recent months	threatens	hundreds of thousands of families	0.9378846471308124	0	0	[100, 138)	[139, 148)	[149, 182)	Foreign investors are declining to finance Hungary's high budget and current account deficits , and the forint's weakness in recent months threatens hundreds of thousands of families who took out foreign currency mortgages .
152	thousands of families	took out	foreign currency mortgages	0.896604430840561	0	0	[161, 182)	[187, 195)	[196, 222)	Foreign investors are declining to finance Hungary's high budget and current account deficits , and the forint's weakness in recent months threatens hundreds of thousands of families who took out foreign currency mortgages .
153	he	was appointed	General Staff Officer Grade III	0.4978219019954182	0	0	[61, 63)	[64, 77)	[78, 109)	On 2 January 1940 , after the commencement of World War II , he was appointed General Staff Officer Grade III in the Western Command headquarters of the Citizen Forces , working with the Intelligence Section .
153	he	was appointed General Staff Officer Grade III in	the Western Command headquarters of the Citizen Forces	0.5680679595514976	0	0	[61, 63)	[64, 77), [78, 109), [110, 112)	[113, 167)	On 2 January 1940 , after the commencement of World War II , he was appointed General Staff Officer Grade III in the Western Command headquarters of the Citizen Forces , working with the Intelligence Section .
153	he	was appointed General Staff Officer Grade III	working with the Intelligence Section	0.5229421046090251	0	0	[61, 63)	[64, 77), [78, 109)	[170, 207)	On 2 January 1940 , after the commencement of World War II , he was appointed General Staff Officer Grade III in the Western Command headquarters of the Citizen Forces , working with the Intelligence Section .
153	he	was appointed General Staff Officer Grade III On	2 January 1940	0.6587396586193182	0	0	[61, 63)	[0, 67), [68, 105), [106, 109)	[3, 17)	On 2 January 1940 , after the commencement of World War II , he was appointed General Staff Officer Grade III in the Western Command headquarters of the Citizen Forces , working with the Intelligence Section .
153	he	was appointed General Staff Officer Grade III after	the commencement of World War II	0.6587396586193182	0	0	[61, 63)	[20, 67), [68, 105), [106, 109)	[26, 58)	On 2 January 1940 , after the commencement of World War II , he was appointed General Staff Officer Grade III in the Western Command headquarters of the Citizen Forces , working with the Intelligence Section .
153	he	working with	the Intelligence Section	0.45592395356914683	0	0	[61, 63)	[170, 177), [178, 182)	[183, 207)	On 2 January 1940 , after the commencement of World War II , he was appointed General Staff Officer Grade III in the Western Command headquarters of the Citizen Forces , working with the Intelligence Section .
154	He	is	largely focused on breaking up Garrincha's gang and is unaware of Thomas Barrett's intentions	0.6783685094789625	0	0	[0, 2)	[3, 5)	[6, 99)	He is largely focused on breaking up Garrincha's gang and is unaware of Thomas Barrett's intentions .
154	He	largely focused on	breaking up Garrincha's gang and is unaware of Thomas Barrett's intentions	0.5733539311623552	0	0	[0, 2)	[6, 21), [22, 24)	[25, 99)	He is largely focused on breaking up Garrincha's gang and is unaware of Thomas Barrett's intentions .
154	He	is	unaware of Thomas Barrett's intentions	0.5264558301022617	0	0	[0, 2)	[58, 60)	[61, 99)	He is largely focused on breaking up Garrincha's gang and is unaware of Thomas Barrett's intentions .
155	The royal family	did not edit	the book	0.9111779447320654	0	0	[0, 16)	[17, 29)	[30, 38)	The royal family did not edit the book , nor did they have a preview before its printing .
156	He	attempted to	escape	0.1886694268496255	0	0	[0, 2)	[3, 12), [13, 15)	[16, 22)	He attempted to escape , but his ships had been at sea for an extended period and were sluggish compared to the 98-gun " London " , which rapidly came alongside the French ship of the line and opened a heavy fire .
156	He attempted	He	attempted to escape to escape	0.16235220060090308	0	0	[0, 12)	[0, 2)	[3, 12), [13, 15)	He attempted to escape , but his ships had been at sea for an extended period and were sluggish compared to the 98-gun " London " , which rapidly came alongside the French ship of the line and opened a heavy fire .
156	He	opened	a heavy fire	0.41051436014453063	0	0	[0, 2)	[193, 199)	[200, 212)	He attempted to escape , but his ships had been at sea for an extended period and were sluggish compared to the 98-gun " London " , which rapidly came alongside the French ship of the line and opened a heavy fire .
156	his ships	had been at	sea	0.6381012045821894	0	0	[29, 38)	[39, 47), [48, 50)	[51, 54)	He attempted to escape , but his ships had been at sea for an extended period and were sluggish compared to the 98-gun " London " , which rapidly came alongside the French ship of the line and opened a heavy fire .
156	his ships	had been at sea for	an extended period	0.6381012045821894	0	0	[29, 38)	[39, 47), [48, 54), [55, 58)	[59, 77)	He attempted to escape , but his ships had been at sea for an extended period and were sluggish compared to the 98-gun " London " , which rapidly came alongside the French ship of the line and opened a heavy fire .
156	his ships	were	sluggish	0.3444466732705899	0	0	[29, 38)	[82, 86)	[87, 95)	He attempted to escape , but his ships had been at sea for an extended period and were sluggish compared to the 98-gun " London " , which rapidly came alongside the French ship of the line and opened a heavy fire .
156	the 98-gun " London	rapidly came alongside	the French ship of the line	0.9401624716630546	0	0	[108, 127)	[138, 150), [151, 160)	[161, 188)	He attempted to escape , but his ships had been at sea for an extended period and were sluggish compared to the 98-gun " London " , which rapidly came alongside the French ship of the line and opened a heavy fire .
157	Her name	to be	Abby	0.6420236436771103	0	0	[0, 8)	[21, 26)	[27, 31)	Her name is revealed to be Abby ( Chloe Grace Moretz ) , who claims to be 12 years old .
157	Abby	to be	12 years old	0.9064683704715875	0	0	[27, 31)	[68, 73)	[74, 86)	Her name is revealed to be Abby ( Chloe Grace Moretz ) , who claims to be 12 years old .
158	he	only rejoined	the Bundestag	0.4978219019954182	0	0	[12, 14)	[15, 28)	[29, 42)	Similarly , he only rejoined the Bundestag after the next elections as replacement candidate from 1964 to 1969 .
158	he	only rejoined the Bundestag after	the next elections as replacement candidate from 1964 to 1969	0.5691839633287576	0	0	[12, 14)	[15, 28), [29, 42), [43, 48)	[49, 110)	Similarly , he only rejoined the Bundestag after the next elections as replacement candidate from 1964 to 1969 .
159	Zimmer	ran for	Mayor of Hoboken	0.9324144673478683	0	0	[0, 6)	[7, 10), [11, 14)	[15, 31)	Zimmer ran for Mayor of Hoboken in 2009 .
159	Zimmer	ran for Mayor of Hoboken in	2009	0.8016573080327372	0	0	[0, 6)	[7, 10), [11, 31), [32, 34)	[35, 39)	Zimmer ran for Mayor of Hoboken in 2009 .
160	Lieutenant Commander Pavlic	received	the Purple Heart	0.9436221120476838	0	0	[0, 27)	[28, 36)	[37, 53)	Lieutenant Commander Pavlic received the Purple Heart posthumously .
160	Lieutenant Commander Pavlic	received the Purple Heart	posthumously	0.8306090960787457	0	0	[0, 27)	[28, 36), [37, 53)	[54, 66)	Lieutenant Commander Pavlic received the Purple Heart posthumously .
161	His work in synthesis	spectroscopy involved	close cooperation with Achim Mueller	0.6851245473586616	0	0	[0, 21)	[26, 47)	[48, 84)	His work in synthesis and spectroscopy involved close cooperation with Achim Mueller .
162	The publisher	is	McGill-Queen's University Press	0.9369813267476892	0	0	[0, 13)	[14, 16)	[17, 48)	The publisher is McGill-Queen's University Press .
164	It	was written by	Norman Steinberg and David Frankel	0.4978219019954182	0	0	[0, 2)	[3, 14), [15, 17)	[18, 52)	It was written by Norman Steinberg and David Frankel , based on the article " Convention of the Love Goddesses " in " Esquire Magazine " by Bob Greene .
164	David Frankel	based on	the article " Convention of the Love Goddesses " in " Esquire Magazine " by Bob Greene	0.9537030813373246	0	0	[39, 52)	[55, 60), [61, 63)	[64, 150)	It was written by Norman Steinberg and David Frankel , based on the article " Convention of the Love Goddesses " in " Esquire Magazine " by Bob Greene .
165	Tahar Rahim	born	5 July 1981	0.9445721975409912	0	0	[0, 11)	[14, 18)	[19, 30)	Tahar Rahim ( born 5 July 1981 ) is a French actor of Algerian origins .
